Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2009","2009","7021","Annual value","","66.97","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2010","2010","7021","Annual value","","77.89","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2011","2011","7021","Annual value","","88.8","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2012","2012","7021","Annual value","","84","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2013","2013","7021","Annual value","","85.54","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2014","2014","7021","Annual value","","91.98","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2015","2015","7021","Annual value","","102.29","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2016","2016","7021","Annual value","","105.73","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2017","2017","7021","Annual value","","107.27","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2018","2018","7021","Annual value","","108.56","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2019","2019","7021","Annual value","","113.27","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2020","2020","7021","Annual value","","110.19","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2021","2021","7021","Annual value","","113.59","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2022","2022","7021","Annual value","","111.15","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2023","2023","7021","Annual value","","106.4","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2024","2024","7021","Annual value","","125.3","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2025","2025","7021","Annual value","","125.08","E","Estimated value"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","1991","1991","7021","Annual value","LCU","632","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","1992","1992","7021","Annual value","LCU","852","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","1993","1993","7021","Annual value","LCU","804","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","1994","1994","7021","Annual value","LCU","774","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","1995","1995","7021","Annual value","LCU","852","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","1996","1996","7021","Annual value","LCU","1090","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","1997","1997","7021","Annual value","LCU","1070","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","1998","1998","7021","Annual value","LCU","880","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","1999","1999","7021","Annual value","LCU","960","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2000","2000","7021","Annual value","LCU","856","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2001","2001","7021","Annual value","LCU","870","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2002","2002","7021","Annual value","LCU","1090","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2003","2003","7021","Annual value","LCU","1170","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2004","2004","7021","Annual value","LCU","1440","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2005","2005","7021","Annual value","LCU","1620","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2006","2006","7021","Annual value","LCU","1300","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2007","2007","7021","Annual value","LCU","1790","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2008","2008","7021","Annual value","LCU","1840","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2009","2009","7021","Annual value","LCU","1840","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2010","2010","7021","Annual value","LCU","1520","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2011","2011","7021","Annual value","LCU","1990","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2012","2012","7021","Annual value","LCU","1610","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2013","2013","7021","Annual value","LCU","1528","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2014","2014","7021","Annual value","LCU","1626","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2015","2015","7021","Annual value","LCU","1883","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2016","2016","7021","Annual value","LCU","1753","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2017","2017","7021","Annual value","LCU","1631","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2018","2018","7021","Annual value","LCU","1829","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2019","2019","7021","Annual value","LCU","1934","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2020","2020","7021","Annual value","LCU","2063.3","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2021","2021","7021","Annual value","LCU","2547.4","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2022","2022","7021","Annual value","LCU","2148.8","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2023","2023","7021","Annual value","LCU","2268.8","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01341","Apples","2024","2024","7021","Annual value","LCU","2315.7","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","1991","1991","7021","Annual value","SLC","632","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","1992","1992","7021","Annual value","SLC","852","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","1993","1993","7021","Annual value","SLC","804","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","1994","1994","7021","Annual value","SLC","774","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","1995","1995","7021","Annual value","SLC","852","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","1996","1996","7021","Annual value","SLC","1090","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","1997","1997","7021","Annual value","SLC","1070","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","1998","1998","7021","Annual value","SLC","880","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","1999","1999","7021","Annual value","SLC","960","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","2000","2000","7021","Annual value","SLC","856","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","2001","2001","7021","Annual value","SLC","870","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","2002","2002","7021","Annual value","SLC","1090","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","2003","2003","7021","Annual value","SLC","1170","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","2004","2004","7021","Annual value","SLC","1440","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","2005","2005","7021","Annual value","SLC","1620","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","2006","2006","7021","Annual value","SLC","1300","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","2007","2007","7021","Annual value","SLC","1790","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","2008","2008","7021","Annual value","SLC","1840","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","01341","Apples","2009","2009","7021","Annual value","SLC","1840","A","Official figure"
